RespondentID,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Datascientist,Database administrator,Desktop applications developer,Developer with stats/math background,DevOps,Embedded developer,Graphic designer,Graphics programming,Machine learning specialist,Mobile developer,Quality assurance engineer,Systems administrator,Web developer,    
12869,Canada,64393.93939,15,0,1,1.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
12878,Canada,69696.9697,18,1,1,20,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,1,1,
12879,Germany,12903.22581,4,0,1,1,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,1,1,
12881,United Kingdom,3.50E+04,15,1,1,20,Not remote,6,0,1,0,0,0,0,0,1,0,1,0,0,1,
12883,United States,7.00E+04,10,0,1,100,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1,
12890,United States,8.50E+04,15,0,1,1.00E+03,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1,
12896,India,7341.065923,1,0,1,10,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0,
12901,India,36705.32961,6,0,0,1.00E+03,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
12906,Canada,41666.66667,2,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
12912,United States,6.00E+04,2,0,0,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
12923,United States,1.60E+05,20,1,0,5.00E+03,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
12926,India,2128.909118,1,0,1,10,Remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1,
12927,United States,7.50E+04,1,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
12928,Germany,139784.9462,17,0,1,500,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
12939,Canada,69696.9697,6,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
12940,United States,4.20E+04,4,1,1,10,Not remote,8,0,1,1,0,0,0,1,0,0,1,0,1,1,
12945,United Kingdom,58750,3,0,1,100,Remote,8,0,0,1,0,0,0,0,1,0,0,0,0,1,
12946,United States,92500,10,0,1,20,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1,
12966,Canada,71969.69697,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0,
12971,United States,9.20E+04,13,0,1,1.00E+04,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1,
12978,United States,51312,1,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
12979,United States,9.00E+04,19,1,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
12981,United States,52500,1,0,1,1,Not remote,1,0,1,0,1,0,0,0,0,0,1,1,0,1,
12983,United States,1.18E+05,9,1,0,1,Remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1,
12987,Canada,98484.84848,2,1,1,1.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
12988,United States,7.50E+04,2,1,1,500,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1,
12990,United States,6.00E+04,16,0,0,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0,
12991,United States,1.11E+05,17,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
12992,United States,6.60E+04,5,0,1,1.00E+03,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
12993,United States,9.50E+04,20,1,1,1.00E+04,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,0,
12995,United States,146600,20,1,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,1,0,
13007,Germany,35483.87097,1,1,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,0,1,
13008,United Kingdom,56250,11,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
13010,United States,9.50E+04,2,0,1,20,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1,
13021,United States,7.20E+04,20,0,0,1.00E+03,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
13022,United States,9.90E+04,6,1,1,1.00E+04,Not remote,7,0,1,1,0,0,0,0,1,0,0,0,1,1,
13029,United States,8.50E+04,1,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13030,United Kingdom,5.50E+04,5,0,1,1.00E+04,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
13042,Canada,56060.60606,7,1,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
13056,United States,1.15E+05,20,0,0,20,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0,
13060,United States,1.06E+05,12,0,0,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13063,United States,7.00E+04,6,0,1,10,Not remote,7,0,0,1,0,1,1,0,0,0,1,0,0,1,
13066,Canada,37878.78788,4,0,1,1,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1,
13067,United States,62500,2,1,1,20,Not remote,9,0,0,0,0,0,1,0,0,0,1,0,0,1,
13069,United States,8.00E+04,1,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,1,
13082,Germany,86021.50538,14,1,1,1.00E+04,Not remote,8,0,0,1,1,1,1,0,1,0,1,1,1,1,
13089,United States,112200,12,0,1,1.00E+04,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,1,
13091,United States,7.50E+04,6,0,1,20,Not remote,9,0,1,0,0,1,0,0,0,0,0,0,1,1,
13094,Germany,48387.09677,4,1,0,1,Not remote,7,0,0,1,0,0,0,0,1,0,0,0,0,1,
13095,United States,6.10E+04,2,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
13096,United States,3.40E+04,1,0,0,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0,
13103,United States,9.00E+04,7,0,0,100,Remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1,
13105,United States,106500,2,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13115,United States,1.10E+05,7,0,1,20,Not remote,9,1,0,0,0,0,0,0,0,0,0,0,0,0,
13118,United States,1.20E+05,13,1,1,20,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
13131,Germany,64516.12903,9,0,1,10,Not remote,10,1,0,0,1,0,0,0,0,1,0,0,0,0,
13135,United States,4.50E+04,13,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
13136,United States,1.25E+05,18,0,0,5.00E+03,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
13147,United States,6.00E+04,4,0,1,1,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
13148,United States,9.00E+04,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
13149,United States,1.07E+05,4,0,1,100,Not remote,8,1,1,1,0,0,0,0,0,0,0,0,0,1,
13154,United States,7.80E+04,3,0,0,1.00E+04,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0,
13165,United States,1.05E+05,5,1,1,100,Remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1,
13175,United States,1.45E+05,6,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13180,United States,1.27E+05,20,1,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1,
13182,United States,8.20E+04,9,0,1,100,Not remote,3,0,0,1,0,0,0,0,0,0,0,0,0,1,
13184,United States,5.50E+04,2,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
13185,United States,5.20E+04,1,0,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1,
13196,Canada,42424.24242,1,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
13201,United States,1.60E+05,16,1,1,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13203,United States,1.09E+05,3,0,1,1,Remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1,
13209,United States,1.30E+05,9,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
13213,United States,1.30E+05,16,1,1,20,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0,
13217,United States,114792,20,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
13221,Canada,56818.18182,5,0,0,20,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1,
13225,United States,1.10E+05,3,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13236,United States,1.70E+05,14,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
13247,United States,5.20E+04,0,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
13250,United States,1.20E+05,3,1,1,1.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
13272,Canada,54545.45455,3,0,0,5.00E+03,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0,
13280,United Kingdom,6.00E+04,2,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,1,0,0,0,1,
13289,United States,5.00E+04,4,0,0,1,Remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0,
13300,United States,9.00E+04,4,0,1,1.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
13302,United States,1.11E+05,9,0,0,1.00E+04,Not remote,5,0,0,0,1,0,0,0,0,0,0,0,0,1,
13319,Canada,45454.54545,2,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
13320,United States,1.30E+05,9,0,1,1.00E+04,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
13322,United States,3.10E+04,2,1,1,1,Not remote,4,0,0,0,1,1,0,0,0,0,0,0,0,1,
13328,United States,1.25E+05,20,1,1,1.00E+04,Remote,8,0,0,1,0,1,0,0,0,0,1,0,0,1,
13333,United States,1.40E+05,3,0,1,1.00E+04,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0,
13337,United States,1.08E+05,3,1,1,100,Not remote,8,1,0,0,1,0,0,0,0,1,0,0,0,0,
13339,United States,7.50E+04,1,0,1,500,Not remote,7,0,0,1,0,0,0,1,0,0,1,0,0,1,
13345,United States,1.41E+05,9,1,1,20,Remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1,
13350,United States,1.20E+05,1,0,1,1.00E+04,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1,
13357,United States,1.60E+05,14,0,1,10,Not remote,8,1,0,0,1,0,0,0,1,0,1,0,0,1,
13359,United States,1.05E+05,2,0,0,100,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1,
13361,United States,8.50E+04,3,1,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13363,United States,1.00E+05,5,0,1,10,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
13371,United States,1.12E+05,15,1,0,10,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
13373,United States,7.50E+04,5,1,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,1,1,
13375,United States,117500,4,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13377,United States,9.00E+04,2,0,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
13379,United States,8.00E+04,1,0,0,20,Not remote,7,0,0,0,0,1,0,0,0,0,0,1,0,1,
13400,India,8809.279107,4,1,1,20,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0,
13404,United States,3.00E+04,2,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
13419,United States,1.49E+05,13,1,1,1.00E+04,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
13424,United States,1.30E+05,3,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13425,Canada,42424.24242,6,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
13433,United States,8.00E+04,17,1,1,20,Remote,6,0,0,0,0,1,0,0,0,0,0,0,0,0,
13434,United States,1.35E+05,2,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1,
13437,United States,7.60E+04,2,1,1,100,Not remote,4,0,1,0,0,1,0,0,0,0,1,0,1,1,
13438,United States,1.04E+05,2,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
13449,United States,1.30E+05,3,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
13459,United States,1.40E+05,4,1,1,1,Not remote,7,0,1,0,0,1,0,0,0,0,0,0,1,1,
13465,United States,87500,2,0,1,1.00E+03,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1,
13466,India,23491.41095,4,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13477,United States,31500,2,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13479,United States,1.60E+05,20,1,0,10,Not remote,9,0,0,0,0,1,1,0,0,0,0,0,1,0,
13490,India,8809.279107,2,1,1,100,Not remote,6,0,0,1,0,0,0,1,0,1,1,0,0,1,
13493,United States,1.20E+05,14,0,0,10,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1,
13495,Germany,53763.44086,5,1,1,1.00E+04,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
13497,India,37878.78788,2,0,1,10,Remote,10,0,0,0,0,0,0,1,1,0,1,0,0,1,
13500,United States,1.04E+05,2,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
13508,Germany,68817.2043,3,0,0,1.00E+04,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,1,
13516,United States,111800,4,1,1,1.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
13520,Canada,90500,10,0,0,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
13522,India,19820.87799,4,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13526,India,11011.59888,5,0,1,100,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
13538,India,23491.42564,4,1,1,100,Not remote,7,0,1,0,0,0,1,0,0,0,0,0,0,1,
13553,Germany,37500,3,0,0,10,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
13555,United Kingdom,52500,20,0,1,1,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
13556,India,2114.226986,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
13574,United States,3.30E+04,5,0,1,20,Not remote,9,1,0,1,0,0,0,0,0,0,0,1,0,1,
13623,Germany,39139.78495,3,0,1,5.00E+03,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0,
13627,India,7047.423286,1,1,1,20,Not remote,10,0,1,0,1,0,0,0,0,0,0,0,1,1,
13633,United Kingdom,46875,2,0,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,1,
13636,United Kingdom,33750,4,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
13653,Germany,97674.19355,12,1,1,20,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13669,Germany,64516.12903,6,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
13670,United Kingdom,36250,2,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13702,Germany,37634.4086,4,0,0,20,Not remote,9,1,0,0,1,0,0,0,0,0,0,0,0,0,
13708,Germany,33548.3871,7,1,0,1,Not remote,5,0,1,0,0,0,0,1,0,0,0,0,1,1,
13730,India,5285.567464,1,1,1,1,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,0,
13759,Germany,55483.87097,20,0,1,10,Not remote,8,0,1,0,0,0,0,0,1,0,0,0,1,1,
13782,Canada,37878.78788,12,0,1,1,Not remote,7,0,1,0,0,0,0,0,0,0,1,0,1,1,
13799,Germany,29677.41935,4,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13807,United Kingdom,7.50E+04,20,1,1,1.00E+03,Not remote,9,0,0,1,0,1,0,0,0,0,0,0,0,1,
13809,India,6695.052122,3,1,0,10,Not remote,3,0,0,1,0,0,0,0,0,0,1,0,0,1,
13811,United Kingdom,56250,9,0,0,10,Not remote,5,0,1,1,0,0,0,0,0,0,0,0,0,1,
13834,United States,1.06E+05,2,0,1,1.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
13842,United Kingdom,2.50E+04,1,0,1,20,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,0,
13857,United States,113500,5,1,1,20,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
13871,United Kingdom,65625,3,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13883,Germany,64516.12903,6,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
13885,United States,4.50E+04,1,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
13893,United States,1.00E+05,9,0,1,20,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
13901,United States,88400,14,0,1,20,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,1,1,
13907,United Kingdom,7.50E+04,20,1,1,1.00E+04,Remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0,
13909,United States,91707,13,0,0,1.00E+03,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
13927,United States,5.40E+04,7,0,1,1.00E+04,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
13928,India,10277.49229,2,0,0,20,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0,
13930,Germany,41290.32258,5,0,1,20,Not remote,5,0,0,1,0,0,1,0,1,0,0,0,0,0,
13933,United States,4.60E+04,3,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13936,United States,1.01E+05,1,1,1,1.00E+04,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0,
13938,United States,1.00E+05,4,1,1,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
13941,India,19086.7714,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
13944,United States,8.90E+04,13,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
13950,Germany,2365.591398,4,0,1,20,Not remote,8,0,0,0,0,0,0,1,0,0,1,0,0,0,
13962,Canada,62878.78788,4,1,1,1.00E+04,Not remote,10,0,0,0,0,0,1,0,0,0,0,0,0,0,
13972,United States,3.50E+04,2,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
13975,United Kingdom,68750,17,0,0,1.00E+03,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
13980,Canada,56060.60606,20,0,1,20,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1,
13983,Canada,79545.45455,20,1,1,5.00E+03,Not remote,8,0,0,1,0,0,0,0,1,0,0,0,0,1,
13993,Germany,37419.35484,1,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1,
13995,United States,6.20E+04,6,0,1,100,Not remote,9,0,0,1,0,0,0,0,1,0,1,0,0,1,
13996,Germany,44086.02151,2,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
14001,United States,5.50E+04,2,0,0,1.00E+04,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,1,0,
14002,United States,9.50E+04,14,0,0,20,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
14014,Germany,67204.30108,7,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
14018,United States,1.50E+05,14,0,0,20,Not remote,5,0,0,0,1,0,0,0,0,0,0,0,0,0,
14020,United States,6.40E+04,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
14036,Canada,37878.78788,5,0,1,20,Not remote,7,1,1,0,0,0,0,0,0,0,0,0,0,1,
14039,United States,7.50E+04,1,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
14052,United States,1.28E+05,20,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1,
14054,United States,76500,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
14058,United Kingdom,42500,10,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
14060,United Kingdom,81250,3,0,1,100,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0,
14063,United States,6.00E+04,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
14069,United States,6.50E+04,0,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
14085,United States,6.60E+04,2,0,1,100,Not remote,8,0,0,1,0,0,1,0,0,0,0,1,0,1,
14091,Canada,45454.54545,1,0,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
14093,United States,7.50E+04,3,0,1,20,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1,
14099,United States,116500,13,0,1,1.00E+04,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0,
14107,United States,1.20E+05,6,0,1,100,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,1,
14114,Canada,42424.24242,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
14115,India,1908.67714,1,0,1,1.00E+03,Not remote,6,1,0,0,0,0,0,0,0,0,0,0,0,1,
14121,United States,1.50E+05,20,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
14124,United States,7.80E+04,3,1,1,1,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
14130,United States,4.50E+04,3,1,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1,
14132,Canada,83333.33333,20,0,1,10,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1,
14162,Canada,47727.27273,4,0,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1,
14163,United States,173300,6,1,1,100,Not remote,9,1,0,0,0,0,0,0,0,0,0,0,0,0,
14168,United States,7.50E+04,4,1,0,1.00E+04,Not remote,3,0,0,1,0,0,0,0,0,0,0,0,0,0,
14170,United Kingdom,58750,13,1,1,1.00E+03,Not remote,9,0,0,0,1,1,0,0,0,0,0,0,0,0,
14173,United States,1.20E+05,20,0,0,10,Not remote,10,0,1,1,0,1,0,0,0,0,1,0,1,1,
14176,United States,8.00E+04,10,0,1,100,Not remote,8,1,1,1,1,0,0,0,0,0,0,0,0,0,
14190,United States,1.35E+05,7,1,1,100,Not remote,7,1,0,0,0,0,0,1,0,0,0,0,0,0,
14191,United States,1.14E+05,8,0,1,100,Remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1,
14192,United States,84500,3,0,1,20,Remote,9,0,0,0,0,0,0,1,0,0,0,0,0,1,
14197,United States,1.30E+05,17,0,0,100,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,0,
14201,United States,8.60E+04,2,0,1,1.00E+04,Not remote,2,0,0,0,0,0,0,0,0,0,0,0,0,1,
14202,United States,1.20E+05,20,1,0,1.00E+03,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1,
14203,Germany,55913.97849,3,0,1,1.00E+04,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0,
14205,United States,7.50E+04,1,0,1,5.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0,
14207,United States,1.10E+05,12,1,1,1,Remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1,
14213,United States,57500,9,0,1,20,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1,
14217,United States,1.30E+05,10,1,1,20,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
14219,United States,1.45E+05,11,0,0,1.00E+04,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0,
14220,Germany,48387.09677,2,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
14221,United States,9.00E+04,5,1,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1,
14222,United States,1.80E+05,9,0,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
14225,Canada,81818.18182,4,1,1,100,Remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1,
14226,United Kingdom,7.50E+04,13,0,0,1,Not remote,8,1,1,0,1,1,0,0,0,0,0,0,0,1,
14228,United Kingdom,31250,3,1,1,1,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
14231,Germany,49032.25806,6,0,1,1.00E+03,Not remote,7,0,1,1,0,1,0,0,0,0,1,0,0,1,
14238,United States,8.50E+04,9,1,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
14239,United States,8.50E+04,6,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1,
14247,United States,6.00E+04,2,1,0,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
14248,Germany,80645.16129,17,1,0,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1,
14252,United States,72480,6,1,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
14253,Canada,54545.45455,10,0,0,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
14255,United States,9.50E+04,12,1,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
14261,United States,9.50E+04,7,0,0,20,Not remote,6,0,1,1,0,0,0,0,0,0,0,1,0,1,
14263,United States,1.24E+05,1,0,1,100,Not remote,8,1,0,0,1,0,0,0,0,0,0,0,0,0,
14266,United States,1.65E+05,12,1,1,1.00E+04,Not remote,10,0,0,0,0,0,0,0,1,0,0,0,0,1,
14267,United States,1.47E+05,6,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
14271,United States,72500,1,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
14279,Canada,121212.1212,14,1,1,1,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
14284,United States,1.50E+05,9,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
14288,Germany,87204.30108,17,1,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0,
14297,United States,1.20E+05,17,0,1,1.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
14301,United States,1.42E+05,13,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
14310,United States,67500,14,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
14312,United States,1.10E+05,10,1,1,100,Not remote,7,0,0,1,0,1,1,0,0,0,1,1,0,1,
14316,United States,1.13E+05,16,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
14323,United States,8.00E+04,8,1,1,1,Remote,9,0,0,0,0,1,0,0,0,0,0,0,1,1,
14326,Canada,60606.06061,15,0,0,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
14328,United States,1.17E+05,13,1,1,100,Not remote,9,1,0,0,1,0,0,0,0,1,0,0,0,1,
14329,United States,1.25E+05,10,0,0,1.00E+03,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,0,0,
14336,United States,1.15E+05,13,1,1,1,Remote,10,0,1,0,1,1,0,0,0,0,1,1,1,1,
